analytic_distribution,analytic_precision,distribution_analytic_account_ids,order_id,sequence,company_id,currency_id,order_partner_id,salesman_id,state,tax_country_id,display_type,is_configurable_product,is_downpayment,is_expense,product_id,product_template_id,product_uom_category_id,product_template_attribute_value_ids,product_custom_attribute_value_ids,product_no_variant_attribute_value_ids,is_product_archived,name,product_uom_qty,product_uom,linked_line_id,linked_line_ids,virtual_id,linked_virtual_id,selected_combo_items,combo_item_id,tax_id,pricelist_item_id,price_unit,technical_price_unit,discount,price_subtotal,price_tax,price_total,price_reduce_taxexcl,price_reduce_taxinc,product_packaging_id,product_packaging_qty,customer_lead,qty_delivered_method,qty_delivered,qty_invoiced,qty_invoiced_posted,qty_to_invoice,analytic_line_ids,invoice_lines,invoice_status,untaxed_amount_invoiced,amount_invoiced,untaxed_amount_to_invoice,amount_to_invoice,product_type,service_tracking,product_updatable,product_uom_readonly,tax_calculation_rounding_method,company_price_include,id,display_name,create_uid,create_date,write_uid,write_date,is_delivery,product_qty,recompute_delivery_price,sale_order_option_ids,purchase_line_ids,purchase_line_count,is_rental,qty_returned,start_date,return_date,reservation_begin,is_product_rentable,route_id,move_ids,virtual_available_at_date,scheduled_date,forecast_expected_date,free_qty_today,qty_available_today,warehouse_id,qty_to_deliver,is_mto,display_qty_widget,is_storable,event_id,event_ticket_id,registration_ids,pos_order_line_ids,available_product_document_ids,product_document_ids,is_service,tracking,reserved_lot_ids,pickedup_lot_ids,returned_lot_ids,unavailable_lot_ids,available_reserved_lots,recurring_invoice,recurring_monthly,parent_line_id,last_invoiced_date,pricelist_id,subscription_start_date,subscription_end_date,next_invoice_date,product_template_variant_value_ids,subscription_plan_id,name_short,shop_warning,amazon_item_ref,amazon_offer_id,planning_slot_ids,planning_hours_planned,planning_hours_to_plan,project_id,task_id,reached_milestones_ids,calendar_booking_ids,calendar_event_id,remaining_hours_available,remaining_hours,has_displayed_warning_upsell,timesheet_ids,delivered_price_subtotal,delivered_price_tax,delivered_price_total,fsm_lot_id
False,2,[],"[29, 'S00029']",10,"[1, 'My Company (San Francisco)']","[1, 'USD']","[18, 'Wood Corner, Ron Gibson']","[2, 'Mitchell Admin']",sale,"[233, 'United States']",False,False,False,False,"[47, 'Event Registration - VIP']","[38, 'Event Registration - VIP']","[1, 'Unit']",[],[],[],False,Event Registration - VIP,1.0,"[1, 'Units']",False,[],False,False,False,False,[1],False,1500.0,1500.0,0.0,1500.0,225.0,1725.0,1500.0,1725.0,False,0.0,0.0,manual,0.0,0.0,0.0,1.0,[],[],to invoice,0.0,0.0,1500.0,1725.0,service,event,False,True,round_per_line,tax_excluded,59,S00029 - Event Registration - VIP (Wood Corner),"[1, 'OdooBot']",2025-03-10 17:09:39,"[1, 'OdooBot']",2025-03-10 17:11:41,False,1.0,False,[],[],0,False,0.0,False,False,False,False,False,[],0.0,False,False,0.0,0.0,"[1, 'YourCompany']",1.0,False,False,False,"[3, 'Conference for Architects']","[5, 'VIP']",[12],[],[],[],True,none,[],[],[],[],True,False,0.0,False,False,False,False,False,False,[],False,VIP,False,False,False,[],0.0,1.0,False,False,[],[],False,False,0.0,False,[],0.0,0.0,0.0,False
False,2,[],"[49, 'S00049']",10,"[1, 'My Company (San Francisco)']","[1, 'USD']","[11, 'Gemini Furniture']","[6, 'Marc Demo']",sale,"[233, 'United States']",False,False,False,False,"[19, '[E-COM09] Large Desk']","[13, '[E-COM09] Large Desk']","[1, 'Unit']",[],[],[],False,[E-COM09] Large Desk,1.0,"[1, 'Units']",False,[],False,False,False,False,[1],False,1349.0,1349.0,0.0,1349.0,202.3499999999999,1551.35,1349.0,1551.35,False,0.0,0.0,stock_move,0.0,0.0,0.0,0.0,[],[],no,0.0,0.0,0.0,0.0,consu,no,False,True,round_per_line,tax_excluded,84,S00049 - [E-COM09] Large Desk (Gemini Furniture),"[1, 'OdooBot']",2025-03-10 17:10:19,"[1, 'OdooBot']",2025-03-10 17:11:41,False,1.0,False,[],[],0,False,0.0,False,False,False,False,False,[113],0.0,2025-03-09 17:10:23,False,-1.0,0.0,"[1, 'YourCompany']",1.0,False,True,True,False,False,[],[],[],[],False,none,[],[],[],[],True,False,0.0,False,False,False,False,False,False,[],False,Large Desk,False,False,False,[],0.0,1.0,False,False,[],[],False,False,0.0,False,[],0.0,0.0,0.0,False
False,2,[],"[30, 'S00030']",10,"[1, 'My Company (San Francisco)']","[1, 'USD']","[19, 'Deco Addict, Douglas Fletcher']","[2, 'Mitchell Admin']",sale,"[233, 'United States']",False,False,False,False,"[46, 'Event Registration - Standard']","[37, 'Event Registration - Standard']","[1, 'Unit']",[],[],[],False,Event Registration - Standard,2.0,"[1, 'Units']",False,[],False,False,False,False,[1],False,1000.0,1000.0,0.0,2000.0,300.0,2300.0,1000.0,1150.0,False,0.0,0.0,manual,0.0,0.0,0.0,2.0,[],[],to invoice,0.0,0.0,2000.0,2300.0,service,event,False,True,round_per_line,tax_excluded,60,S00030 - Event Registration - Standard (Deco Addict),"[1, 'OdooBot']",2025-03-10 17:09:39,"[1, 'OdooBot']",2025-03-10 17:11:41,False,2.0,False,[],[],0,False,0.0,False,False,False,False,False,[],0.0,False,False,0.0,0.0,"[1, 'YourCompany']",2.0,False,False,False,"[3, 'Conference for Architects']","[4, 'Standard']","[14, 13]",[],[],[],True,none,[],[],[],[],True,False,0.0,False,False,False,False,False,False,[],False,Standard,False,False,False,[],0.0,2.0,False,False,[],[],False,False,0.0,False,[],0.0,0.0,0.0,False
False,2,[],"[48, 'S00048']",10,"[1, 'My Company (San Francisco)']","[1, 'USD']","[11, 'Gemini Furniture']","[6, 'Marc Demo']",sale,"[233, 'United States']",False,False,False,False,"[19, '[E-COM09] Large Desk']","[13, '[E-COM09] Large Desk']","[1, 'Unit']",[],[],[],False,[E-COM09] Large Desk,1.0,"[1, 'Units']",False,[],False,False,False,False,[1],False,1599.0,1599.0,0.0,1599.0,239.8499999999999,1838.85,1599.0,1838.85,False,0.0,0.0,stock_move,0.0,0.0,0.0,0.0,[],[],no,0.0,0.0,0.0,0.0,consu,no,False,True,round_per_line,tax_excluded,83,S00048 - [E-COM09] Large Desk (Gemini Furniture),"[1, 'OdooBot']",2025-03-10 17:10:19,"[1, 'OdooBot']",2025-03-10 17:11:41,False,1.0,False,[],[],0,False,0.0,False,False,False,False,False,[112],0.0,2025-03-08 17:10:23,False,-1.0,0.0,"[1, 'YourCompany']",1.0,False,True,True,False,False,[],[],[],[],False,none,[],[],[],[],True,False,0.0,False,False,False,False,False,False,[],False,Large Desk,False,False,False,[],0.0,1.0,False,False,[],[],False,False,0.0,False,[],0.0,0.0,0.0,False
False,2,[],"[28, 'S00028']",10,"[1, 'My Company (San Francisco)']","[1, 'USD']","[17, 'Wood Corner, Willie Burke']","[2, 'Mitchell Admin']",sale,"[233, 'United States']",False,False,False,False,"[46, 'Event Registration - Standard']","[37, 'Event Registration - Standard']","[1, 'Unit']",[],[],[],False,Event Registration - Standard,2.0,"[1, 'Units']",False,[],False,False,False,False,[1],False,1000.0,1000.0,0.0,2000.0,300.0,2300.0,1000.0,1150.0,False,0.0,0.0,manual,0.0,0.0,0.0,2.0,[],[],to invoice,0.0,0.0,2000.0,2300.0,service,event,False,True,round_per_line,tax_excluded,56,S00028 - Event Registration - Standard (Wood Corner),"[1, 'OdooBot']",2025-03-10 17:09:39,"[1, 'OdooBot']",2025-03-10 17:11:41,False,2.0,False,[],[],0,False,0.0,False,False,False,False,False,[],0.0,False,False,0.0,0.0,"[1, 'YourCompany']",2.0,False,False,False,"[1, 'Design Fair Los Angeles']","[2, 'Standard']","[2, 1]",[],[],[],True,none,[],[],[],[],True,False,0.0,False,False,False,False,False,False,[],False,Standard,False,False,False,[],0.0,2.0,False,False,[],[],False,False,0.0,False,[],0.0,0.0,0.0,False
False,2,[],"[28, 'S00028']",10,"[1, 'My Company (San Francisco)']","[1, 'USD']","[17, 'Wood Corner, Willie Burke']","[2, 'Mitchell Admin']",sale,"[233, 'United States']",False,False,False,False,"[45, 'Event Registration']","[36, 'Event Registration']","[1, 'Unit']",[],[],[],False,Event Registration,1.0,"[1, 'Units']",False,[],False,False,False,False,[1],False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,manual,0.0,0.0,0.0,1.0,[],[],to invoice,0.0,0.0,0.0,0.0,service,event,False,True,round_per_line,tax_excluded,57,S00028 - Event Registration (Wood Corner),"[1, 'OdooBot']",2025-03-10 17:09:39,"[1, 'OdooBot']",2025-03-10 17:11:41,False,1.0,False,[],[],0,False,0.0,False,False,False,False,False,[],0.0,False,False,0.0,0.0,"[1, 'YourCompany']",1.0,False,False,False,"[1, 'Design Fair Los Angeles']","[1, 'Free']",[3],[],[],[],True,none,[],[],[],[],True,False,0.0,False,False,False,False,False,False,[],False,Free,False,False,False,[],0.0,1.0,False,False,[],[],False,False,0.0,False,[],0.0,0.0,0.0,False
False,2,[],"[47, 'S00047']",10,"[1, 'My Company (San Francisco)']","[1, 'USD']","[11, 'Gemini Furniture']","[6, 'Marc Demo']",sale,"[233, 'United States']",False,True,False,False,"[12, '[FURN_0096] Customizable Desk (Steel, White)']","[9, 'Customizable Desk']","[1, 'Unit']","[1, 3]",[],[],False,"[FURN_0096] Customizable Desk (Steel, White)
160x80cm, with large legs.",3.0,"[1, 'Units']",False,[],False,False,False,False,[1],False,349.0,349.0,0.0,1047.0,157.04999999999995,1204.05,349.0,401.35,False,0.0,0.0,stock_move,0.0,0.0,0.0,0.0,[],[],no,0.0,0.0,0.0,0.0,consu,no,False,True,round_per_line,tax_excluded,82,"S00047 - [FURN_0096] Customizable Desk (Steel, White) (Gemini Furniture)","[1, 'OdooBot']",2025-03-10 17:10:19,"[1, 'OdooBot']",2025-03-10 17:11:41,False,3.0,False,[],[],0,False,0.0,False,False,False,False,False,[111],0.0,2025-03-07 17:10:23,False,3.0,3.0,"[1, 'YourCompany']",3.0,False,True,True,False,False,[],[],[1],[],False,none,[],[],[],[],True,False,0.0,False,False,False,False,False,False,"[1, 3]",False,"Customizable Desk (Steel, White)",False,False,False,[],0.0,3.0,False,False,[],[],False,False,0.0,False,[],0.0,0.0,0.0,False
False,2,[],"[46, 'S00046']",10,"[1, 'My Company (San Francisco)']","[1, 'USD']","[11, 'Gemini Furniture']","[6, 'Marc Demo']",sale,"[233, 'United States']",False,False,False,False,"[19, '[E-COM09] Large Desk']","[13, '[E-COM09] Large Desk']","[1, 'Unit']",[],[],[],False,[E-COM09] Large Desk,1.0,"[1, 'Units']",False,[],False,False,False,False,[1],False,1199.0,1199.0,0.0,1199.0,179.8499999999999,1378.85,1199.0,1378.85,False,0.0,0.0,stock_move,0.0,0.0,0.0,0.0,[],[],no,0.0,0.0,0.0,0.0,consu,no,False,True,round_per_line,tax_excluded,81,S00046 - [E-COM09] Large Desk (Gemini Furniture),"[1, 'OdooBot']",2025-03-10 17:10:19,"[1, 'OdooBot']",2025-03-10 17:11:41,False,1.0,False,[],[],0,False,0.0,False,False,False,False,False,[110],0.0,2025-03-06 17:10:23,False,-1.0,0.0,"[1, 'YourCompany']",1.0,False,True,True,False,False,[],[],[],[],False,none,[],[],[],[],True,False,0.0,False,False,False,False,False,False,[],False,Large Desk,False,False,False,[],0.0,1.0,False,False,[],[],False,False,0.0,False,[],0.0,0.0,0.0,False
False,2,[],"[45, 'S00045']",10,"[1, 'My Company (San Francisco)']","[1, 'USD']","[11, 'Gemini Furniture']","[6, 'Marc Demo']",sale,"[233, 'United States']",False,True,False,False,"[12, '[FURN_0096] Customizable Desk (Steel, White)']","[9, 'Customizable Desk']","[1, 'Unit']","[1, 3]",[],[],False,"[FURN_0096] Customizable Desk (Steel, White)
160x80cm, with large legs.",1.0,"[1, 'Units']",False,[],False,False,False,False,[1],False,750.0,750.0,0.0,750.0,112.5,862.5,750.0,862.5,False,0.0,0.0,stock_move,0.0,0.0,0.0,0.0,[],[],no,0.0,0.0,0.0,0.0,consu,no,False,True,round_per_line,tax_excluded,80,"S00045 - [FURN_0096] Customizable Desk (Steel, White) (Gemini Furniture)","[1, 'OdooBot']",2025-03-10 17:10:19,"[1, 'OdooBot']",2025-03-10 17:11:41,False,1.0,False,[],[],0,False,0.0,False,False,False,False,False,[109],0.0,2025-03-05 17:10:23,False,1.0,1.0,"[1, 'YourCompany']",1.0,False,True,True,False,False,[],[],[1],[],False,none,[],[],[],[],True,False,0.0,False,False,False,False,False,False,"[1, 3]",False,"Customizable Desk (Steel, White)",False,False,False,[],0.0,1.0,False,False,[],[],False,False,0.0,False,[],0.0,0.0,0.0,False
False,2,[],"[44, 'S00044']",10,"[1, 'My Company (San Francisco)']","[1, 'USD']","[11, 'Gemini Furniture']","[6, 'Marc Demo']",sale,"[233, 'United States']",False,True,False,False,"[12, '[FURN_0096] Customizable Desk (Steel, White)']","[9, 'Customizable Desk']","[1, 'Unit']","[1, 3]",[],[],False,"[FURN_0096] Customizable Desk (Steel, White)
160x80cm, with large legs.",1.0,"[1, 'Units']",False,[],False,False,False,False,[1],False,900.0,900.0,0.0,900.0,135.0,1035.0,900.0,1035.0,False,0.0,0.0,stock_move,0.0,0.0,0.0,0.0,[],[],no,0.0,0.0,0.0,0.0,consu,no,False,True,round_per_line,tax_excluded,79,"S00044 - [FURN_0096] Customizable Desk (Steel, White) (Gemini Furniture)","[1, 'OdooBot']",2025-03-10 17:10:19,"[1, 'OdooBot']",2025-03-10 17:11:41,False,1.0,False,[],[],0,False,0.0,False,False,False,False,False,[108],0.0,2025-03-04 17:10:23,False,1.0,1.0,"[1, 'YourCompany']",1.0,False,True,True,False,False,[],[],[1],[],False,none,[],[],[],[],True,False,0.0,False,False,False,False,False,False,"[1, 3]",False,"Customizable Desk (Steel, White)",False,False,False,[],0.0,1.0,False,False,[],[],False,False,0.0,False,[],0.0,0.0,0.0,False
{'37': 100},2,[37],"[68, 'S00068']",1,"[1, 'My Company (San Francisco)']","[1, 'USD']","[10, 'Deco Addict']","[2, 'Mitchell Admin']",sale,"[233, 'United States']",False,False,False,False,"[216, 'Customer Care (Prepaid Hours)']","[194, 'Customer Care (Prepaid Hours)']","[3, 'Working Time']",[],[],[],False,Customer Care (Prepaid Hours),5.0,"[4, 'Hours']",False,[],False,False,False,False,[1],"[4, 'All Products']",250.0,250.0,0.0,1250.0,187.5,1437.5,250.0,287.5,False,0.0,0.0,timesheet,0.0,0.0,0.0,5.0,[],[],to invoice,0.0,0.0,1250.0,1437.5,service,task_global_project,False,True,round_per_line,tax_excluded,123,S00068 - Customer Care (Prepaid Hours) (Deco Addict),"[1, 'OdooBot']",2025-03-10 17:11:41,"[1, 'OdooBot']",2025-03-10 17:11:41,False,5.0,False,[],[],0,False,0.0,False,False,False,False,False,[],0.0,False,False,0.0,0.0,"[1, 'YourCompany']",5.0,False,False,False,False,False,[],[],[],[],True,none,[],[],[],[],True,False,0.0,False,False,"[2, 'Benelux (USD)']",False,False,False,[],False,Customer Care (Prepaid Hours),False,False,False,[],0.0,5.0,False,"[111, 'S00068 - Customer Care (Prepaid Hours)']",[],[],False,True,5.0,False,[],0.0,0.0,0.0,False
{'40': 100},2,[40],"[68, 'S00068']",2,"[1, 'My Company (San Francisco)']","[1, 'USD']","[10, 'Deco Addict']","[2, 'Mitchell Admin']",sale,"[233, 'United States']",False,False,False,False,"[217, 'Senior Architect (Invoice on Timesheets)']","[195, 'Senior Architect (Invoice on Timesheets)']","[3, 'Working Time']",[],[],[],False,Senior Architect (Invoice on Timesheets),15.0,"[4, 'Hours']",False,[],False,False,False,False,[1],"[4, 'All Products']",200.0,200.0,0.0,3000.0,450.0,3450.0,200.0,230.0,False,0.0,0.0,timesheet,0.0,0.0,0.0,0.0,[],[],no,0.0,0.0,0.0,0.0,service,task_in_project,False,True,round_per_line,tax_excluded,124,S00068 - Senior Architect (Invoice on Timesheets) (Deco Addict),"[1, 'OdooBot']",2025-03-10 17:11:41,"[1, 'OdooBot']",2025-03-10 17:11:41,False,15.0,False,[],[],0,False,0.0,False,False,False,False,False,[],0.0,False,False,0.0,0.0,"[1, 'YourCompany']",15.0,False,False,False,False,False,[],[],[],[],True,none,[],[],[],[],True,False,0.0,False,False,"[2, 'Benelux (USD)']",False,False,False,[],False,Senior Architect (Invoice on Timesheets),False,False,False,[],0.0,15.0,"[16, 'DECO - S00068 - Sales Order']","[109, 'Senior Architect (Invoice on Timesheets)']",[],[],False,False,0.0,False,[],0.0,0.0,0.0,False
{'40': 100},2,[40],"[68, 'S00068']",3,"[1, 'My Company (San Francisco)']","[1, 'USD']","[10, 'Deco Addict']","[2, 'Mitchell Admin']",sale,"[233, 'United States']",False,False,False,False,"[224, 'Furniture Delivery (Manual)']","[202, 'Furniture Delivery (Manual)']","[1, 'Unit']",[],[],[],False,Furniture Delivery (Manual),10.0,"[1, 'Units']",False,[],False,False,False,False,[1],"[4, 'All Products']",200.0,200.0,0.0,2000.0,300.0,2300.0,200.0,230.0,False,0.0,0.0,manual,0.0,0.0,0.0,0.0,[],[],no,0.0,0.0,0.0,0.0,service,task_in_project,False,True,round_per_line,tax_excluded,125,S00068 - Furniture Delivery (Manual) (Deco Addict),"[1, 'OdooBot']",2025-03-10 17:11:41,"[1, 'OdooBot']",2025-03-10 17:11:41,False,10.0,False,[],[],0,False,0.0,False,False,False,False,False,[],0.0,False,False,0.0,0.0,"[1, 'YourCompany']",10.0,False,False,False,False,False,[],[],[],[],True,none,[],[],[],[],True,False,0.0,False,False,"[2, 'Benelux (USD)']",False,False,False,[],False,Furniture Delivery (Manual),False,False,False,[],0.0,10.0,"[16, 'DECO - S00068 - Sales Order']","[110, 'Furniture Delivery (Manual)']",[],[],False,False,0.0,False,"[399, 398, 397, 396]",0.0,0.0,0.0,False
False,2,[],"[43, 'S00043']",10,"[1, 'My Company (San Francisco)']","[1, 'USD']","[11, 'Gemini Furniture']","[6, 'Marc Demo']",sale,"[233, 'United States']",False,False,False,False,"[17, '[E-COM07] Large Cabinet']","[11, '[E-COM07] Large Cabinet']","[1, 'Unit']",[],[],[],False,[E-COM07] Large Cabinet,1.0,"[1, 'Units']",False,[],False,False,False,False,[1],False,599.0,599.0,0.0,599.0,89.85000000000002,688.85,599.0,688.85,False,0.0,0.0,stock_move,0.0,0.0,0.0,0.0,[],[],no,0.0,0.0,0.0,0.0,consu,no,False,True,round_per_line,tax_excluded,78,S00043 - [E-COM07] Large Cabinet (Gemini Furniture),"[1, 'OdooBot']",2025-03-10 17:10:19,"[1, 'OdooBot']",2025-03-10 17:11:41,False,1.0,False,[],[],0,False,0.0,False,False,False,False,False,[107],0.0,2025-03-03 17:10:22,False,1.0,1.0,"[1, 'YourCompany']",1.0,False,True,True,False,False,[],[],[],[],False,none,[],[],[],[],True,False,0.0,False,False,False,False,False,False,[],False,Large Cabinet,False,False,False,[],0.0,1.0,False,False,[],[],False,False,0.0,False,[],0.0,0.0,0.0,False
False,2,[],"[33, 'S00033']",10,"[1, 'My Company (San Francisco)']","[1, 'USD']","[26, 'Ready Mat, Edith Sanchez']","[2, 'Mitchell Admin']",sale,"[233, 'United States']",False,False,False,False,"[46, 'Event Registration - Standard']","[37, 'Event Registration - Standard']","[1, 'Unit']",[],[],[],False,Event Registration - Standard,1.0,"[1, 'Units']",False,[],False,False,False,False,[1],False,499.0,499.0,0.0,499.0,74.85000000000002,573.85,499.0,573.85,False,0.0,0.0,manual,0.0,0.0,0.0,1.0,[],[],to invoice,0.0,0.0,499.0,573.85,service,event,False,True,round_per_line,tax_excluded,63,S00033 - Event Registration - Standard (Ready Mat),"[1, 'OdooBot']",2025-03-10 17:09:39,"[1, 'OdooBot']",2025-03-10 17:11:41,False,1.0,False,[],[],0,False,0.0,False,False,False,False,False,[],0.0,False,False,0.0,0.0,"[1, 'YourCompany']",1.0,False,False,False,"[5, 'Business workshops']","[8, 'General Admission']",[23],[],[],[],True,none,[],[],[],[],True,False,0.0,False,False,False,False,False,False,[],False,General Admission,False,False,False,[],0.0,1.0,False,False,[],[],False,False,0.0,False,[],0.0,0.0,0.0,False
False,2,[],"[32, 'S00032']",10,"[1, 'My Company (San Francisco)']","[1, 'USD']","[25, 'Ready Mat, Kim Snyder']","[2, 'Mitchell Admin']",sale,"[233, 'United States']",False,False,False,False,"[46, 'Event Registration - Standard']","[37, 'Event Registration - Standard']","[1, 'Unit']",[],[],[],False,Event Registration - Standard,1.0,"[1, 'Units']",False,[],False,False,False,False,[1],False,499.0,499.0,0.0,499.0,74.85000000000002,573.85,499.0,573.85,False,0.0,0.0,manual,0.0,0.0,0.0,1.0,[],[],to invoice,0.0,0.0,499.0,573.85,service,event,False,True,round_per_line,tax_excluded,62,S00032 - Event Registration - Standard (Ready Mat),"[1, 'OdooBot']",2025-03-10 17:09:39,"[1, 'OdooBot']",2025-03-10 17:11:41,False,1.0,False,[],[],0,False,0.0,False,False,False,False,False,[],0.0,False,False,0.0,0.0,"[1, 'YourCompany']",1.0,False,False,False,"[5, 'Business workshops']","[8, 'General Admission']",[22],[],[],[],True,none,[],[],[],[],True,False,0.0,False,False,False,False,False,False,[],False,General Admission,False,False,False,[],0.0,1.0,False,False,[],[],False,False,0.0,False,[],0.0,0.0,0.0,False
False,2,[],"[9, 'S00009']",10,"[1, 'My Company (San Francisco)']","[1, 'USD']","[11, 'Gemini Furniture']","[6, 'Marc Demo']",sale,"[233, 'United States']",False,False,False,False,"[33, '[FURN_8855] Drawer']","[24, '[FURN_8855] Drawer']","[1, 'Unit']",[],[],[],False,[FURN_8855] Drawer,3.0,"[1, 'Units']",False,[],False,False,False,False,[1],False,97.5,97.5,0.0,292.5,43.879999999999995,336.38,97.5,112.13,False,0.0,0.0,manual,0.0,0.0,0.0,0.0,[],[],no,0.0,0.0,0.0,0.0,consu,no,True,True,round_per_line,tax_excluded,20,S00009 - [FURN_8855] Drawer (Gemini Furniture),"[1, 'OdooBot']",2025-03-10 17:08:19,"[1, 'OdooBot']",2025-03-10 17:11:41,False,3.0,False,[],[],0,False,0.0,False,False,False,False,False,[],0.0,False,False,0.0,0.0,"[1, 'YourCompany']",3.0,False,False,True,False,False,[],[],[],[],False,lot,[],[],[],[],True,False,0.0,False,False,False,False,False,False,[],False,Drawer,False,False,False,[],0.0,3.0,False,False,[],[],False,False,0.0,False,[],0.0,0.0,0.0,False
False,2,[],"[9, 'S00009']",10,"[1, 'My Company (San Francisco)']","[1, 'USD']","[11, 'Gemini Furniture']","[6, 'Marc Demo']",sale,"[233, 'United States']",False,False,False,False,"[25, '[FURN_0269] Office Chair Black']","[17, '[FURN_0269] Office Chair Black']","[1, 'Unit']",[],[],[],False,[FURN_0269] Office Chair Black,3.0,"[1, 'Units']",False,[],False,False,False,False,[1],False,120.5,120.5,0.0,361.5,54.23000000000002,415.73,120.5,138.58,False,0.0,0.0,manual,0.0,0.0,0.0,0.0,[],[],no,0.0,0.0,0.0,0.0,consu,no,True,True,round_per_line,tax_excluded,21,S00009 - [FURN_0269] Office Chair Black (Gemini Furniture),"[1, 'OdooBot']",2025-03-10 17:08:19,"[1, 'OdooBot']",2025-03-10 17:11:41,False,3.0,False,[],[],0,False,0.0,False,False,False,False,False,[],0.0,False,False,0.0,0.0,"[1, 'YourCompany']",3.0,False,False,True,False,False,[],[],[],[],False,none,[],[],[],[],True,False,0.0,False,False,False,False,False,False,[],False,Office Chair Black,False,False,False,[],0.0,3.0,False,False,[],[],False,False,0.0,False,[],0.0,0.0,0.0,False
False,2,[],"[31, 'S00031']",10,"[1, 'My Company (San Francisco)']","[1, 'USD']","[22, 'Ready Mat, Billy Fox']","[2, 'Mitchell Admin']",sale,"[233, 'United States']",False,False,False,False,"[46, 'Event Registration - Standard']","[37, 'Event Registration - Standard']","[1, 'Unit']",[],[],[],False,Event Registration - Standard,1.0,"[1, 'Units']",False,[],False,False,False,False,[1],False,499.0,499.0,0.0,499.0,74.85000000000002,573.85,499.0,573.85,False,0.0,0.0,manual,0.0,0.0,0.0,1.0,[],[],to invoice,0.0,0.0,499.0,573.85,service,event,False,True,round_per_line,tax_excluded,61,S00031 - Event Registration - Standard (Ready Mat),"[1, 'OdooBot']",2025-03-10 17:09:39,"[1, 'OdooBot']",2025-03-10 17:11:41,False,1.0,False,[],[],0,False,0.0,False,False,False,False,False,[],0.0,False,False,0.0,0.0,"[1, 'YourCompany']",1.0,False,False,False,"[5, 'Business workshops']","[8, 'General Admission']",[21],[],[],[],True,none,[],[],[],[],True,False,0.0,False,False,False,False,False,False,[],False,General Admission,False,False,False,[],0.0,1.0,False,False,[],[],False,False,0.0,False,[],0.0,0.0,0.0,False
False,2,[],"[15, 'S00015']",10,"[1, 'My Company (San Francisco)']","[1, 'USD']","[11, 'Gemini Furniture']","[6, 'Marc Demo']",sale,"[233, 'United States']",False,True,False,False,"[32, '[FURN_6667] Acoustic Bloc Screens (Wood)']","[23, 'Acoustic Bloc Screens']","[1, 'Unit']",[8],[],[],False,[FURN_6667] Acoustic Bloc Screens (Wood),4.0,"[1, 'Units']",False,[],False,False,False,False,[1],False,295.0,295.0,0.0,1180.0,177.0,1357.0,295.0,339.25,False,0.0,0.0,manual,0.0,0.0,0.0,0.0,[],[],no,0.0,0.0,0.0,0.0,consu,no,True,True,round_per_line,tax_excluded,32,S00015 - [FURN_6667] Acoustic Bloc Screens (Wood) (Gemini Furniture),"[1, 'OdooBot']",2025-03-10 17:08:19,"[1, 'OdooBot']",2025-03-10 17:11:41,False,4.0,False,[],[],0,False,0.0,False,False,False,False,False,[],0.0,False,False,0.0,0.0,"[1, 'YourCompany']",4.0,False,False,True,False,False,[],[],[2],[],False,none,[],[],[],[],True,False,0.0,False,False,False,False,False,False,[8],False,Acoustic Bloc Screens (Wood),False,False,False,[],0.0,4.0,False,False,[],[],False,False,0.0,False,[],0.0,0.0,0.0,False
False,2,[],"[15, 'S00015']",10,"[1, 'My Company (San Francisco)']","[1, 'USD']","[11, 'Gemini Furniture']","[6, 'Marc Demo']",sale,"[233, 'United States']",False,False,False,False,"[25, '[FURN_0269] Office Chair Black']","[17, '[FURN_0269] Office Chair Black']","[1, 'Unit']",[],[],[],False,[FURN_0269] Office Chair Black,3.0,"[1, 'Units']",False,[],False,False,False,False,[1],False,120.5,120.5,0.0,361.5,54.23000000000002,415.73,120.5,138.58,False,0.0,0.0,manual,0.0,0.0,0.0,0.0,[],[],no,0.0,0.0,0.0,0.0,consu,no,True,True,round_per_line,tax_excluded,33,S00015 - [FURN_0269] Office Chair Black (Gemini Furniture),"[1, 'OdooBot']",2025-03-10 17:08:19,"[1, 'OdooBot']",2025-03-10 17:11:41,False,3.0,False,[],[],0,False,0.0,False,False,False,False,False,[],0.0,False,False,0.0,0.0,"[1, 'YourCompany']",3.0,False,False,True,False,False,[],[],[],[],False,none,[],[],[],[],True,False,0.0,False,False,False,False,False,False,[],False,Office Chair Black,False,False,False,[],0.0,3.0,False,False,[],[],False,False,0.0,False,[],0.0,0.0,0.0,False
